TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,Channel,CustomerOccupation,TransactionDate,PreviousTransactionDate,BinningAge,Target
578.49,59.0,180.0,1.0,6475.13,Debit,Nashville,Branch,Retired,2023-10-16 17:46:51,2024-11-04 08:06:50,Medium,1
280.92,41.0,168.0,1.0,5298.85,Debit,Phoenix,Online,Doctor,2024-01-01 18:21:50,2024-11-04 08:06:41,Low,0
42.41999999999999,21.0,102.0,1.0,490.5699999999997,Debit,Sacramento,Online,Student,2023-06-01 17:19:57,2024-11-04 08:09:11,Very Low,2
77.03,67.0,259.0,1.0,11310.27,Debit,Fresno,ATM,Doctor,2023-06-19 16:57:53,2024-11-04 08:08:06,High,0
22.589999999999975,62.0,45.0,1.0,3988.75,Debit,Seattle,ATM,Retired,2023-03-27 16:12:36,2024-11-04 08:08:22,Medium,1
568.76,51.0,155.0,1.0,7484.32,Debit,Baltimore,ATM,Retired,2023-10-09 16:48:50,2024-11-04 08:12:09,Medium,0
105.94,51.0,207.0,1.0,5963.1,Debit,Oklahoma City,Branch,Engineer,2023-08-07 16:02:55,2024-11-04 08:09:59,Medium,1
350.15,21.0,195.0,1.0,296.47000000000025,Credit,Fresno,ATM,Student,2023-11-27 16:18:25,2024-11-04 08:08:37,Very Low,2
183.67,19.0,238.0,1.0,910.2600000000002,Debit,San Diego,Online,Student,2023-06-26 16:11:29,2024-11-04 08:11:05,Very Low,2
278.27,29.0,123.0,1.0,6684.34,Debit,Tucson,Branch,Doctor,2023-04-10 16:47:55,2024-11-04 08:09:58,Low,0
470.30000000000007,40.0,88.0,1.0,8524.09,Debit,Austin,ATM,Doctor,2023-09-12 18:46:45,2024-11-04 08:08:00,Low,0
261.69,53.0,84.0,1.0,5126.65,Debit,Philadelphia,ATM,Retired,2023-11-27 17:29:25,2024-11-04 08:09:09,Medium,1
365.04,22.0,94.0,1.0,873.8900000000003,Debit,Virginia Beach,Branch,Student,2023-03-06 16:29:57,2024-11-04 08:12:08,Very Low,2
211.1,57.0,136.0,1.0,7059.77,Debit,Miami,Branch,Retired,2023-09-14 16:58:48,2024-11-04 08:07:01,Medium,1
21.49000000000001,58.0,240.0,1.0,11991.24,Debit,Denver,ATM,Doctor,2023-05-04 16:51:17,2024-11-04 08:08:08,Medium,0
63.579999999999984,18.0,199.0,1.0,8086.04,Debit,Columbus,ATM,Student,2023-09-11 17:43:14,2024-11-04 08:11:56,Very Low,0
321.86,63.0,167.0,1.0,12626.49,Debit,San Antonio,ATM,Doctor,2023-07-24 16:25:51,2024-11-04 08:06:35,High,0
12.110000000000014,75.0,127.0,1.0,1730.2799999999997,Debit,Jacksonville,,Retired,2023-12-12 16:17:27,2024-11-04 08:07:10,High,1
642.54,44.0,27.999999999999986,1.0,3143.17,Debit,Milwaukee,Branch,Engineer,2023-05-10 18:49:20,2024-11-04 08:10:37,Low,1
210.45,27.0,146.0,1.0,1242.4899999999998,Debit,Las Vegas,ATM,Student,2023-12-11 16:47:05,2024-11-04 08:06:24,Low,2
313.65,55.0,173.0,1.0,1886.3599999999997,Credit,Chicago,Branch,Retired,2023-01-30 16:08:07,2024-11-04 08:10:49,Medium,1
99.75999999999999,26.0,131.0,1.0,416.8900000000003,Debit,Sacramento,Branch,Student,2023-08-07 16:21:37,2024-11-04 08:06:26,Very Low,2
115.31999999999996,53.0,113.0,1.0,5929.08,Debit,Denver,Branch,Retired,2023-07-25 17:24:07,2024-11-04 08:08:36,Medium,1
33.610000000000014,23.0,72.0,1.0,479.0799999999999,Debit,Milwaukee,Online,Student,2023-08-21 17:25:00,2024-11-04 08:08:40,Very Low,2
498.59,33.0,32.0,1.0,5862.99,Credit,Oklahoma City,Online,Doctor,2023-01-30 16:20:26,2024-11-04 08:06:58,Low,2
98.81,27.0,91.0,1.0,797.1000000000004,Debit,San Francisco,Branch,Student,2023-09-04 16:48:13,2024-11-04 08:08:11,Low,2
1.8699999999999477,65.0,147.0,1.0,7287.94,Debit,Washington,ATM,Retired,2023-10-20 18:34:41,2024-11-04 08:09:48,High,1
78.92000000000002,59.0,95.0,1.0,5624.86,Credit,Jacksonville,Online,Engineer,2023-06-15 18:57:42,2024-11-04 08:08:28,Medium,1
194.29,39.0,10.0,1.0,2988.41,Credit,Seattle,Branch,Engineer,2023-01-23 16:05:42,2024-11-04 08:08:57,Low,2
28.730000000000018,53.0,185.0,1.0,2712.96,Debit,Kansas City,ATM,Engineer,,2024-11-04 08:08:37,Medium,1
105.53,24.0,88.0,1.0,1433.6599999999999,Debit,Colorado Springs,Online,Student,2023-06-16 16:36:20,2024-11-04 08:10:14,Very Low,2
737.34,30.0,34.0,1.0,7336.56,Debit,Miami,Online,Doctor,2023-03-20 17:45:22,2024-11-04 08:08:06,Low,0
237.86,18.0,210.0,1.0,475.6300000000001,Debit,Philadelphia,ATM,Student,2023-02-06 17:48:39,2024-11-04 08:10:20,Very Low,2
409.61,65.0,89.0,1.0,11698.15,Debit,Kansas City,Branch,Doctor,2023-07-26 16:05:48,2024-11-04 08:10:16,High,0
75.53,21.0,157.0,1.0,1034.3499999999995,Credit,Fresno,Online,Student,2023-08-21 17:36:05,2024-11-04 08:07:11,Very Low,2
72.75,64.0,15.0,1.0,12042.79,Debit,Phoenix,ATM,Doctor,2023-05-01 16:30:03,2024-11-04 08:07:19,High,0
39.110000000000014,26.0,143.0,1.0,518.54,Debit,Columbus,Online,Student,2023-09-01 18:05:37,2024-11-04 08:08:27,Very Low,2
729.38,68.0,90.0,1.0,9127.65,Debit,Los Angeles,ATM,Doctor,2023-11-14 17:23:43,2024-11-04 08:08:16,High,1
137.49,34.0,50.0,1.0,4471.05,Debit,Fort Worth,ATM,Engineer,2023-07-26 16:54:08,2024-11-04 08:07:04,Low,2
504.71,29.0,61.00000000000001,1.0,6214.54,Debit,Detroit,Online,Engineer,2023-04-10 18:27:51,2024-11-04 08:08:37,Low,2
371.47,24.0,58.0,1.0,1187.0400000000004,Credit,Milwaukee,Branch,Student,2023-05-30 16:15:10,2024-11-04 08:07:09,Very Low,2
430.35,36.0,205.0,1.0,354.89999999999964,Debit,Charlotte,Online,Doctor,2023-02-20 17:23:03,2024-11-04 08:10:51,Low,2
230.32,35.0,56.0,1.0,791.46,Debit,Las Vegas,Branch,Engineer,2023-05-15 18:15:33,2024-11-04 08:08:34,Low,2
121.70999999999998,52.0,140.0,1.0,5878.89,Debit,Chicago,ATM,Retired,2023-09-05 17:02:23,2024-11-04 08:11:23,Medium,1
98.87,20.0,179.0,1.0,533.1999999999998,Debit,Detroit,Online,Student,2023-01-03 17:51:07,2024-11-04 08:06:58,Very Low,2
117.55000000000001,24.0,35.0,1.0,897.9400000000005,Debit,Fresno,ATM,Student,2023-05-19 16:35:07,2024-11-04 08:11:13,Very Low,2
244.64,30.0,103.0,1.0,9159.56,Debit,Tucson,Branch,Doctor,2023-02-21 18:41:39,2024-11-04 08:06:53,Low,0
321.93,45.0,12.0,1.0,4392.73,Debit,Nashville,ATM,Engineer,2023-12-04 18:27:11,2024-11-04 08:07:51,Medium,1
283.23,40.0,98.0,1.0,2008.77,Debit,El Paso,Online,Engineer,,2024-11-04 08:07:38,Low,2
346.65,30.0,60.0,1.0,6356.96,Debit,Washington,Online,Engineer,2024-01-01 16:17:13,2024-11-04 08:06:58,Low,0
381.62,64.0,164.0,1.0,6009.12,Debit,Las Vegas,Online,Retired,2023-01-27 16:40:28,,High,1
388.65,76.0,43.000000000000014,1.0,7896.85,Debit,Oklahoma City,ATM,Retired,2023-02-21 16:02:33,2024-11-04 08:08:15,High,1
29.220000000000027,24.0,151.0,1.0,1649.4300000000003,Debit,San Antonio,ATM,Student,2023-07-06 18:16:05,2024-11-04 08:09:03,Very Low,2
46.75,67.0,150.0,1.0,2840.43,Debit,Colorado Springs,Branch,Retired,2023-07-31 17:37:31,2024-11-04 08:09:20,High,1
348.64,57.0,128.0,1.0,3274.96,Debit,San Jose,Online,Retired,2023-06-09 17:12:09,2024-11-04 08:11:22,Medium,1
319.17,73.0,81.0,1.0,6501.56,Debit,Tucson,Online,Retired,2023-01-11 16:58:02,2024-11-04 08:08:49,High,1
73.94999999999999,26.0,76.0,1.0,363.9200000000001,Debit,Kansas City,ATM,Student,2023-11-03 16:39:45,2024-11-04 08:07:22,Very Low,2
389.63,27.0,99.0,1.0,9748.48,Debit,Mesa,Online,Engineer,2023-02-16 16:20:06,2024-11-04 08:08:55,Low,0
217.61,19.0,45.0,1.0,1404.5299999999997,Debit,Chicago,ATM,Student,2023-03-16 17:36:31,2024-11-04 08:10:08,Very Low,2
199.84000000000003,21.0,150.0,1.0,706.4400000000005,Debit,Dallas,ATM,Student,2023-01-16 16:01:34,2024-11-04 08:09:14,Very Low,2
56.349999999999994,44.0,75.0,1.0,5095.73,Debit,Charlotte,ATM,Doctor,2023-02-09 16:09:00,2024-11-04 08:07:36,Low,1
248.95,65.0,29.000000000000014,1.0,3059.79,Credit,San Francisco,Branch,Retired,2023-06-16 16:19:35,2024-11-04 08:09:32,High,1
142.58,33.0,145.0,1.0,7844.23,Debit,San Antonio,ATM,Engineer,2023-06-19 16:20:51,2024-11-04 08:06:46,Low,0
333.78,60.0,98.0,1.0,6810.94,Debit,San Diego,ATM,Retired,2023-11-30 17:53:48,2024-11-04 08:07:50,Medium,1
332.59,55.0,143.0,1.0,1457.0699999999997,Debit,San Antonio,Online,Retired,2023-07-13 17:50:13,2024-11-04 08:09:05,Medium,1
236.81,22.0,15.0,1.0,813.6800000000003,Debit,Oklahoma City,Branch,Student,2023-10-26 16:59:55,2024-11-04 08:07:18,Very Low,2
417.8,27.0,130.0,1.0,1518.8199999999997,Credit,Philadelphia,Branch,Student,2023-06-26 16:21:14,2024-11-04 08:09:17,Low,2
319.27,50.0,150.0,1.0,10269.78,Debit,San Antonio,ATM,Doctor,2023-08-07 16:54:58,2024-11-04 08:12:18,Medium,0
384.1,42.0,172.0,1.0,672.79,Debit,Detroit,Branch,Engineer,,2024-11-04 08:11:42,Low,2
820.62,61.0,158.0,1.0,6024.8,Credit,Fresno,Branch,Doctor,2023-03-03 17:18:59,2024-11-04 08:07:28,Medium,1
474.77,56.0,50.0,1.0,2158.59,Credit,Indianapolis,Online,Engineer,2023-12-25 16:28:20,2024-11-04 08:08:36,Medium,1
542.72,43.0,92.0,1.0,6011.8,Credit,Indianapolis,Branch,Doctor,2023-09-04 18:37:57,2024-11-04 08:08:53,Low,0
79.80000000000001,73.0,76.0,1.0,6372.58,Debit,Fort Worth,ATM,Retired,2023-12-22 17:17:34,2024-11-04 08:06:48,High,1
46.24000000000001,57.0,52.0,1.0,2569.56,Debit,San Diego,Branch,Engineer,2023-03-13 16:05:46,2024-11-04 08:07:24,Medium,1
327.8,61.0,54.0,1.0,10585.48,Debit,San Francisco,ATM,Doctor,2023-11-23 17:44:29,2024-11-04 08:09:18,Medium,0
445.79,52.0,161.0,1.0,717.9899999999998,Debit,Las Vegas,ATM,Doctor,2023-07-07 17:19:39,2024-11-04 08:12:05,Medium,1
55.889999999999986,72.0,150.0,1.0,3689.65,Debit,Fresno,Online,Retired,2023-08-17 16:54:30,2024-11-04 08:11:33,High,1
158.41,28.0,16.0,1.0,1512.1599999999999,Debit,Sacramento,Branch,Student,2023-02-09 16:28:58,2024-11-04 08:10:03,Low,2
101.19,64.0,75.0,1.0,14389.45,Credit,Denver,Online,Doctor,2023-11-29 18:38:41,2024-11-04 08:09:44,High,0
61.97,74.0,95.0,1.0,7014.69,Debit,Phoenix,ATM,Retired,2023-05-22 18:45:23,2024-11-04 08:10:47,High,1
27.20999999999998,79.0,102.0,1.0,3520.61,Debit,San Jose,ATM,Retired,2023-06-14 16:34:54,2024-11-04 08:06:49,High,1
173.74,80.0,64.0,1.0,4913.42,Debit,Houston,Online,Retired,2023-09-08 17:48:22,2024-11-04 08:11:52,High,1
176.11,38.0,105.0,1.0,9155.35,Debit,San Jose,Branch,Engineer,2023-08-10 16:48:55,2024-11-04 08:10:30,Low,0
88.4,46.0,174.0,1.0,2567.53,Debit,Fort Worth,Online,Engineer,2023-11-10 18:02:07,2024-11-04 08:09:41,Medium,1
567.92,53.0,13.999999999999986,1.0,3779.47,Debit,Columbus,Online,Retired,2023-06-20 16:27:07,2024-11-04 08:12:12,Medium,1
138.11,68.0,104.0,1.0,4177.65,Credit,Phoenix,Online,Retired,2023-12-11 17:29:02,2024-11-04 08:07:04,High,1
456.93,28.0,193.0,1.0,7284.76,Credit,Virginia Beach,Branch,Engineer,2023-09-26 16:18:33,2024-11-04 08:09:29,Low,0
101.42000000000002,66.0,146.0,1.0,6530.59,Debit,Atlanta,Online,Retired,2023-04-25 17:00:15,2024-11-04 08:12:22,High,1
300.61,44.0,51.0,1.0,7895.54,Debit,El Paso,Online,Doctor,2023-05-01 17:21:46,2024-11-04 08:11:56,Low,0
265.94,54.0,132.0,1.0,6781.3,Debit,Boston,Online,Engineer,2023-06-05 16:11:07,2024-11-04 08:06:37,Medium,1
345.54,29.0,50.0,1.0,2091.78,Debit,San Diego,Online,Engineer,2023-01-24 16:05:40,2024-11-04 08:11:09,Low,2
411.52,41.0,88.0,1.0,11108.39,Debit,Los Angeles,ATM,Doctor,2023-01-10 17:40:16,2024-11-04 08:09:13,Low,0
111.21000000000001,35.0,111.0,1.0,9088.36,Debit,Portland,Branch,Doctor,2023-08-21 18:36:41,2024-11-04 08:12:12,Low,0
316.37,53.0,86.0,1.0,4671.69,Debit,Colorado Springs,ATM,Engineer,2023-08-28 17:34:17,2024-11-04 08:08:00,Medium,1
260.63,37.0,142.0,1.0,7534.73,Debit,Fort Worth,Branch,Engineer,2023-12-20 18:58:27,2024-11-04 08:08:49,Low,0
92.36000000000001,29.0,144.0,1.0,6353.14,Debit,Dallas,ATM,Engineer,2023-03-27 16:48:34,2024-11-04 08:07:55,Low,2
262.06,63.0,118.0,1.0,13587.52,Debit,Oklahoma City,Branch,Doctor,2023-09-11 16:09:15,2024-11-04 08:10:23,High,0
64.5,74.0,230.0,1.0,1351.2399999999998,Debit,Denver,ATM,Retired,2023-08-17 18:32:19,2024-11-04 08:08:31,High,1
175.94,57.0,89.0,1.0,3728.04,Debit,Indianapolis,ATM,Retired,2023-06-05 16:16:13,2024-11-04 08:07:11,Medium,1
199.47,57.0,142.0,1.0,6067.44,Debit,Detroit,Online,Doctor,2023-08-14 16:26:38,2024-11-04 08:07:22,Medium,1
51.06999999999999,63.0,133.0,1.0,4292.16,Debit,Dallas,Branch,Retired,2023-01-23 18:06:58,2024-11-04 08:12:12,High,1
435.86,56.0,134.0,1.0,3801.82,Debit,Jacksonville,ATM,Retired,2023-12-29 17:17:48,2024-11-04 08:09:18,Medium,1
74.73000000000002,64.0,162.0,1.0,6353.22,Credit,Jacksonville,Branch,Retired,2023-01-30 17:17:38,2024-11-04 08:08:26,High,1
182.79,23.0,13.999999999999986,1.0,1251.85,Credit,Louisville,Online,Student,2023-10-25 16:21:15,2024-11-04 08:06:54,Very Low,2
628.36,44.0,108.0,1.0,11869.71,Debit,Austin,Online,Doctor,2023-01-20 16:09:37,2024-11-04 08:07:32,Low,0
268.39,29.0,177.0,1.0,9409.43,Debit,San Antonio,Online,Doctor,2023-02-21 18:13:02,2024-11-04 08:11:45,Low,0
362.27,80.0,47.0,1.0,6003.59,Debit,Jacksonville,ATM,Retired,,2024-11-04 08:07:35,High,1
560.15,50.0,92.0,1.0,817.8299999999999,Credit,Memphis,Online,Engineer,2023-08-14 18:01:36,2024-11-04 08:10:51,Medium,1
132.36000000000004,28.0,160.0,1.0,319.64999999999964,Debit,Colorado Springs,Branch,Student,2023-03-13 17:01:57,2024-11-04 08:10:05,Low,2
24.769999999999982,40.0,17.0,1.0,478.22999999999956,Credit,Nashville,Online,Engineer,2023-11-01 16:55:58,2024-11-04 08:07:20,Low,2
80.23999999999998,53.0,58.0,1.0,8012.81,Credit,New York,Branch,Doctor,2023-05-19 17:28:42,2024-11-04 08:12:13,Medium,0
8.649999999999977,68.0,198.0,1.0,4201.22,Debit,Mesa,ATM,Retired,2023-11-20 16:28:19,2024-11-04 08:11:35,High,1
178.91,18.0,19.0,1.0,8870.89,Debit,Omaha,ATM,Student,2023-03-15 16:37:04,2024-11-04 08:07:06,Very Low,0
115.22,27.0,108.0,1.0,906.1999999999998,Debit,San Francisco,Branch,Engineer,2023-12-08 17:05:33,2024-11-04 08:09:07,Low,2
161.63,46.0,276.0,1.0,9286.37,Debit,San Jose,Online,Doctor,2023-12-25 16:32:44,2024-11-04 08:08:21,Medium,0
542.75,70.0,63.0,1.0,2224.08,Credit,Nashville,Branch,Retired,2023-12-07 18:28:50,2024-11-04 08:08:27,High,1
317.47,67.0,16.0,1.0,14639.28,Credit,Sacramento,Online,Doctor,2023-05-01 17:31:34,2024-11-04 08:07:58,High,0
280.99,45.0,29.000000000000014,1.0,9733.59,Debit,Houston,Branch,Engineer,2023-02-20 18:03:01,2024-11-04 08:07:24,Medium,0
24.189999999999998,29.0,27.999999999999986,1.0,2756.2,Debit,San Diego,ATM,Engineer,2023-02-08 17:33:08,2024-11-04 08:07:26,Low,2
586.85,36.0,86.0,1.0,6655.15,Debit,Mesa,ATM,Doctor,2023-08-15 16:57:27,2024-11-04 08:12:18,Low,0
372.41,55.0,143.0,1.0,3233.87,Debit,San Diego,ATM,Retired,2023-06-19 18:12:16,2024-11-04 08:06:34,Medium,1
211.36,20.0,148.0,1.0,1676.5699999999997,Debit,Fresno,ATM,Student,2023-07-25 18:28:57,2024-11-04 08:07:18,Very Low,2
383.69,54.0,285.0,1.0,8371.11,Debit,Colorado Springs,Online,Engineer,2023-10-31 17:06:08,2024-11-04 08:10:03,Medium,0
247.17,65.0,149.0,1.0,2611.64,Credit,Chicago,Branch,Retired,2023-05-22 17:58:55,2024-11-04 08:07:43,High,1
48.78000000000003,18.0,136.0,1.0,552.0599999999995,Credit,Kansas City,Branch,Student,2023-08-11 16:43:41,2024-11-04 08:10:11,Very Low,2
4.149999999999977,60.0,119.0,1.0,6017.36,Credit,Omaha,Branch,Retired,2023-10-19 16:34:39,2024-11-04 08:09:48,Medium,1
60.99000000000001,34.0,58.0,1.0,7281.46,Debit,Oklahoma City,Branch,Engineer,2023-08-01 17:14:17,2024-11-04 08:07:51,Low,0
408.19,26.0,241.0,1.0,6847.47,Debit,Mesa,Branch,Engineer,2023-12-15 16:48:08,2024-11-04 08:08:29,Very Low,0
524.6,58.0,76.0,1.0,13017.7,Debit,El Paso,Branch,Doctor,2023-04-07 17:37:34,2024-11-04 08:09:46,Medium,0
108.96000000000001,26.0,247.0,1.0,7597.66,Debit,Milwaukee,ATM,Student,2023-10-10 18:12:07,2024-11-04 08:06:40,Very Low,0
70.03000000000003,63.0,49.0,1.0,7330.31,Debit,Nashville,Branch,Retired,2023-12-18 18:34:33,2024-11-04 08:07:55,High,1
124.84,52.0,79.0,1.0,6711.78,Debit,Louisville,Online,Retired,2023-09-22 17:44:42,2024-11-04 08:11:28,Medium,1
324.04,54.0,30.0,1.0,2248.06,Debit,Virginia Beach,ATM,Retired,2023-07-05 16:49:05,2024-11-04 08:08:07,Medium,1
39.69,70.0,163.0,1.0,3524.68,Debit,Austin,Online,Retired,2023-04-24 17:16:27,2024-11-04 08:07:44,High,1
157.7,58.0,46.0,1.0,8332.58,Credit,Omaha,Branch,,2023-12-01 17:29:15,2024-11-04 08:11:00,Medium,0
81.26999999999998,22.0,68.0,1.0,1814.48,Credit,Seattle,Online,Student,2023-11-07 16:36:34,2024-11-04 08:10:47,Very Low,2
193.82,37.0,176.0,1.0,3886.77,Debit,Kansas City,Branch,Engineer,2023-04-20 17:52:46,2024-11-04 08:12:09,Low,2
16.730000000000018,79.0,165.0,1.0,7591.13,Debit,,Online,Retired,2023-11-30 17:48:36,2024-11-04 08:08:04,High,1
474.05,57.0,214.0,1.0,1484.31,Debit,San Jose,ATM,Retired,2023-08-10 18:30:37,2024-11-04 08:10:46,Medium,1
637.75,79.0,152.0,1.0,4202.92,Debit,Dallas,Branch,Retired,2023-07-24 16:07:05,2024-11-04 08:08:51,High,1
153.59,66.0,174.0,1.0,4813.12,Credit,Portland,Branch,Retired,2023-05-04 17:43:59,2024-11-04 08:09:43,High,1
186.6,18.0,139.0,1.0,9716.68,Debit,Tucson,Branch,Student,2023-10-25 16:03:16,2024-11-04 08:10:37,Very Low,0
644.08,24.0,55.0,1.0,1980.62,Debit,Atlanta,Online,Student,2023-05-08 17:29:00,2024-11-04 08:07:18,Very Low,2
226.66,41.0,168.0,1.0,10216.25,Debit,,Branch,Doctor,2023-12-27 18:55:13,2024-11-04 08:07:45,Low,0
305.0,22.0,222.0,1.0,944.8299999999999,Debit,Phoenix,ATM,Student,2023-10-12 17:20:30,2024-11-04 08:06:50,Very Low,2
233.1,42.0,37.0,1.0,7469.2,Credit,Nashville,Branch,Doctor,2023-01-16 17:28:48,2024-11-04 08:11:39,Low,0
793.13,68.0,76.0,1.0,13389.16,Debit,Memphis,Online,Doctor,2023-05-10 16:38:07,2024-11-04 08:09:45,High,0
224.19,52.0,93.0,1.0,8475.47,Debit,Houston,ATM,Doctor,2023-09-21 16:42:38,2024-11-04 08:07:34,Medium,0
214.83,23.0,63.0,1.0,991.6900000000005,Credit,Tucson,ATM,Student,2023-03-20 18:12:30,2024-11-04 08:11:45,Very Low,2
163.46,63.0,111.0,1.0,6953.8,Credit,Baltimore,Branch,Retired,2023-09-08 17:09:54,2024-11-04 08:11:32,High,1
194.99,34.0,91.0,1.0,1370.0299999999997,Debit,Jacksonville,Branch,Engineer,2023-12-01 17:01:30,2024-11-04 08:07:50,Low,2
227.5,34.0,277.0,1.0,11505.35,Debit,Sacramento,Online,Doctor,2023-03-13 16:59:33,2024-11-04 08:11:35,Low,0
259.9,26.0,100.0,1.0,914.2799999999997,Debit,Oklahoma City,Online,Student,2023-06-22 16:08:43,2024-11-04 08:07:29,Very Low,2
59.50999999999999,36.0,55.0,1.0,9955.88,Credit,Dallas,Online,Doctor,2023-04-04 16:12:25,2024-11-04 08:12:18,Low,0
50.629999999999995,64.0,143.0,1.0,4732.81,Debit,Columbus,Online,Retired,2023-05-24 16:21:09,2024-11-04 08:12:22,High,1
112.94,73.0,31.0,1.0,3807.84,Credit,San Antonio,Online,Retired,2023-11-24 17:35:47,2024-11-04 08:07:19,High,1
11.810000000000002,21.0,131.0,1.0,320.25,Debit,Phoenix,ATM,Student,2023-02-27 16:07:38,2024-11-04 08:07:53,Very Low,2
329.14,55.0,13.999999999999986,1.0,12033.92,Debit,Sacramento,Branch,Doctor,2023-11-14 16:37:42,2024-11-04 08:09:00,Medium,0
154.24,61.0,82.0,1.0,6109.55,Debit,Mesa,ATM,Retired,2023-11-06 16:19:31,2024-11-04 08:08:33,Medium,1
233.44,20.0,297.0,1.0,1691.88,Debit,Chicago,Online,Student,2023-01-20 16:23:48,2024-11-04 08:07:54,Very Low,2
141.8,18.0,116.0,1.0,1697.67,,Chicago,ATM,Student,2023-11-15 18:56:02,2024-11-04 08:08:34,Very Low,2
209.03000000000003,55.0,126.0,1.0,8359.5,Debit,Detroit,Branch,Engineer,2023-10-09 18:20:39,,Medium,0
261.14,42.0,162.0,1.0,6100.08,Debit,San Antonio,,Engineer,2023-05-15 18:44:04,2024-11-04 08:08:53,Low,0
101.81,45.0,105.0,1.0,13872.03,Debit,Fort Worth,ATM,Doctor,2023-06-29 17:51:45,2024-11-04 08:11:23,Medium,0
98.70999999999998,32.0,117.0,1.0,10095.23,Debit,Fort Worth,ATM,Doctor,2023-09-18 17:41:29,2024-11-04 08:07:42,Low,0
87.38,21.0,252.0,1.0,1504.9899999999998,Debit,Atlanta,Branch,Student,2023-03-03 18:23:29,2024-11-04 08:09:45,Very Low,2
83.38999999999999,32.0,158.0,1.0,13182.11,Debit,Omaha,Branch,Doctor,2023-09-18 16:00:54,2024-11-04 08:12:20,Low,0
267.55,46.0,40.0,1.0,4330.04,Debit,Charlotte,Online,Engineer,2023-06-13 16:06:05,2024-11-04 08:12:03,Medium,1
870.05,29.0,39.0,1.0,905.25,Debit,El Paso,ATM,Doctor,2023-08-31 16:42:18,2024-11-04 08:11:02,Low,2
154.32,38.0,112.0,1.0,6972.5,Credit,Tucson,ATM,Engineer,2024-01-01 16:53:32,2024-11-04 08:11:43,Low,0
164.51,78.0,110.0,1.0,3553.69,Debit,Louisville,Branch,Retired,2023-06-05 18:09:44,2024-11-04 08:07:10,High,1
758.12,69.0,90.0,1.0,6164.65,Debit,San Francisco,ATM,Retired,2023-07-03 18:46:29,2024-11-04 08:11:14,High,1
103.75999999999999,28.0,188.0,1.0,9626.14,Debit,Kansas City,Online,Engineer,2023-03-29 16:20:33,2024-11-04 08:11:31,Low,0
583.92,55.0,139.0,1.0,6364.14,Debit,Kansas City,Online,Engineer,2023-08-01 16:11:52,2024-11-04 08:06:32,Medium,1
204.06,77.0,159.0,1.0,4351.83,Debit,Washington,Online,Retired,2023-01-02 16:07:17,2024-11-04 08:07:22,High,1
53.51000000000002,56.0,165.0,1.0,5773.5,Debit,New York,Online,Retired,2023-10-26 16:54:32,2024-11-04 08:11:18,Medium,1
52.94999999999999,68.0,13.999999999999986,1.0,6335.58,Credit,Charlotte,Online,,2023-08-07 18:02:59,2024-11-04 08:07:52,High,1
120.17000000000002,49.0,105.0,1.0,5403.79,Debit,Portland,ATM,Doctor,2023-08-08 17:07:42,2024-11-04 08:11:50,Medium,1
220.8,31.0,27.999999999999986,1.0,8135.31,Debit,Indianapolis,Online,Engineer,2023-09-06 18:43:52,2024-11-04 08:10:00,Low,0
119.00999999999999,45.0,87.0,1.0,9798.26,Debit,Philadelphia,ATM,Doctor,2023-03-13 17:26:41,2024-11-04 08:09:17,Medium,0
183.32,21.0,74.0,1.0,137.42000000000007,Debit,Raleigh,ATM,Student,2023-05-10 16:27:51,2024-11-04 08:09:31,Very Low,2
858.88,60.0,227.0,1.0,7015.46,Debit,Jacksonville,Online,Engineer,2023-08-22 16:31:34,2024-11-04 08:12:11,Medium,1
11.45999999999998,41.0,128.0,1.0,2356.71,Credit,San Francisco,Online,Engineer,2023-02-13 16:53:17,2024-11-04 08:09:16,Low,2
61.37000000000003,75.0,164.0,1.0,4294.44,Debit,Columbus,Branch,Retired,2023-02-06 16:54:19,2024-11-04 08:10:55,High,1
103.07999999999998,49.0,150.0,1.0,9251.38,Credit,Milwaukee,Branch,Engineer,2023-02-27 16:48:02,2024-11-04 08:06:42,Medium,0
1.2099999999999795,55.0,196.0,1.0,7542.74,Debit,Atlanta,Branch,Retired,2023-08-21 17:19:06,2024-11-04 08:11:34,Medium,0
425.18,26.0,172.0,1.0,9880.71,Credit,Colorado Springs,Online,Engineer,2023-10-04 16:00:54,2024-11-04 08:08:39,Very Low,0
60.96000000000001,52.0,238.0,1.0,6189.24,Debit,Colorado Springs,ATM,Retired,2023-10-23 16:35:48,2024-11-04 08:09:58,Medium,1
64.21000000000001,51.0,37.0,1.0,12540.18,Debit,Omaha,ATM,Doctor,2023-01-09 16:36:16,2024-11-04 08:09:24,Medium,0
523.02,53.0,83.0,1.0,4586.11,Debit,Jacksonville,Online,Retired,2023-05-19 18:32:45,2024-11-04 08:06:38,Medium,1
50.25999999999999,65.0,164.0,1.0,1519.38,Debit,Las Vegas,Branch,Retired,2023-11-09 17:51:35,2024-11-04 08:10:47,High,1
110.07999999999998,19.0,95.0,1.0,1447.2600000000002,Debit,Detroit,Branch,Student,2023-11-20 17:15:13,2024-11-04 08:08:19,Very Low,2
54.47,23.0,34.0,1.0,1131.4200000000005,Credit,Philadelphia,Branch,Student,2023-11-13 17:47:07,2024-11-04 08:11:15,Very Low,2
